,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,20.60646406809489,0.037894090016682945,-0.9081589232858592,-0.9092587818458062,50,{'C': 50},2,-0.8922773200868226,-0.8963241657889255,-0.9604017482690681,-0.9575242723644142,-0.8717977015016872,-0.8739279073840793,0.10186507077700929,0.010217335778556906,0.03787557054371409,0.035332386266101794
1,20.671494642893474,0.028378725051879883,-0.8160604168857444,-0.8151404943738649,0.001,{'C': 0.001},1,-0.8518484418750518,-0.8464413730644493,-0.8594791889816752,-0.8588042299650805,-0.7368536198005062,-0.7401758800920647,0.16669331075510901,0.001548241973455529,0.05609423383157953,0.05324772360392933
2,20.771782795588177,0.0308841069539388,-1.094642511594238,-1.097681458110259,100,{'C': 100},4,-1.111848950737799,-1.1128397331018454,-1.2619620735892538,-1.262534621344113,-0.910116510455661,-0.9176700198848187,0.2208986501860907,0.0034778601757610877,0.14415471141612535,0.1411978005269202
3,20.690587202707928,0.029881874720255535,-1.224394826464254,-1.2237069867956911,1,{'C': 1},5,-1.1061910688258967,-1.1033044036674033,-1.3759145273066102,-1.3774841855355777,-1.1910788832602546,-1.190332371184092,0.25433242559116603,0.003330504944034453,0.11260595030867117,0.11439416337598234
4,21.116189161936443,0.028879642486572266,-0.9316559813727321,-0.9363437880279074,0.5,{'C': 0.5},3,-1.0115671171396772,-1.0243630173298561,-0.9104594967018863,-0.9098777992161742,-0.872941330276633,-0.8747905475376918,0.12882907720047151,0.0030138466524965335,0.058544828508591544,0.06386609613229369
